Iteración,NA's Arribo,Arribo,T. de Llegada,NA's Distribución,T. Distribución,Inicio Distribución,Fin Distribución,NA's Servidor 1,Inicio Servidor 1,Fin Servidor 1,NA's Servidor 2,Inicio Servidor 2,Fin Servidor 2,NA's Servidor 3,Inicio Servidor 3,Fin Servidor 3,NA's Servidor 4,Inicio Servidor 4,Fin Servidor 4,NA's Servidor 5,Inicio Servidor 5,Fin Servidor 5,Cola Distribución,Cola Servidor,Cola Total,Promedio Móvil,Replica 1,Replica 2,Replica 3,Replica 4,Replica 5,Replica 6,Replica 7,Replica 8,Replica 9,Replica 10,Replica 11,Replica 12,Replica 13,Replica 14,Replica 15
964,"[0.612747, 0.502778]",1.00508436830691,636.8754329868201,"[0.604968, 0.180386]",0.2913409325233468,636.8754329868201,637.1667739193434,"[0.775862, 0.404537]",642.4105027621108,646.6330102499287,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,5.243728842767382,5.243728842767382,0.9005840425610251,2.671083018671005,1.2585949964393648,1.1808317893019078,1.286951603168886,1.220342939448826,0.8640698045386511,0.7978239264670522,0.4930800100658294,1.2254798962271531,0.8779556910654107,0.785129055293311,0.7320794081725474,1.8776278180896322,0.7577265992120539,0.9005840425610251
965,"[0.791866, 0.54521, 0.246347, 0.427343]",0.16675480890714742,637.0421877957273,"[0.73281, 0.931128]",0.3600705244344045,637.1667739193434,637.5268444437778,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.162219, 0.205693]",642.4957376885436,642.8508207580526,0.12458612361615451,4.968893244765809,5.0934793683819635,0.9049290118105805,2.6694777866540518,1.2572907529197386,1.1799625583502518,1.2892769992750384,1.2193212006277787,0.8631743954147768,0.8003942494045531,0.49256904632482856,1.22420996887355,0.8772838433723475,0.7843154500546651,0.7314569080465751,1.879853601487841,0.7569413903009533,0.9049290118105805
966,"[0.964383, 0.171968, 0.738679, 0.84353, 0.567083, 0.800519]",0.8356849986530961,637.8778727943803,"[0.694306, 0.83847]",0.3370144102988239,637.8778727943803,638.2148872046791,,0.0,0.0,"[0.18869, 0.255516]",642.5802136239051,643.0584236678699,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.365326419225994,4.365326419225994,0.9085112037437227,2.6680784233095722,1.2559892096972542,1.1788341642393103,1.291924815357983,1.2180589633600483,0.8623458455406339,0.8033320608851076,0.4920591404797718,1.2229891694335584,0.8768892208682855,0.783568262280892,0.730699706278411,1.88138059636321,0.7562625448164241,0.9085112037437227
967,"[0.883262, 0.416389, 0.702023, 0.753513, 0.312283, 0.919775, 0.323483, 0.88347]",0.26750318682418545,638.1453759812046,"[0.2786, 0.817055]",0.16372080851793436,638.2148872046791,638.3786080131971,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.967594, 0.542342, 0.724728, 0.504193]",642.8508207580526,647.1120679688129,0.06951122347459204,4.472212744855483,4.541723968330075,0.912268404120751,2.665990442725127,1.2549384459270392,1.1776151009877702,1.296051456708787,1.2167993367174834,0.8614540711398679,0.8062790286864524,0.4922058106966899,1.2228273475029474,0.8759824067825892,0.7827579538400639,0.7299440705945657,1.8851168454810006,0.7561784086122261,0.912268404120751
968,"[0.886793, 0.11293, 0.763702, 0.289717]",1.786441051663586,639.9318170328681,"[0.885673, 0.987472, 0.498997, 0.414696]",0.24590453506449944,639.9318170328681,640.1777215679326,,0.0,0.0,"[0.987042, 0.322469, 0.127584, 0.319586]",643.0584236678699,643.3289548082205,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.8807020999372526,2.8807020999372526,0.9143019100048589,2.6640901489669475,1.2536420219126518,1.1766246814011938,1.299836681941915,1.2155423126093043,0.8605642748401635,0.8087615910983392,0.4916973336195239,1.2232619899640529,0.8750774662797146,0.7819656160146891,0.7292594881624598,1.8893393209101363,0.7555806530545969,0.9143019100048589
969,"[0.476211, 0.65837]",0.567418092051549,640.4992351249197,"[0.238818, 0.598682]",0.1489721143789935,640.4992351249197,640.6482072392987,,0.0,0.0,"[0.365089, 0.9397]",643.3289548082205,644.6675788123764,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.680747568921788,2.680747568921788,0.9161248673412026,2.662391004564828,1.2523482736960236,1.175527417663376,1.3043863372892353,1.2142878829781285,0.8598745638836673,0.8118530009895465,0.49202484616391595,1.2219995936895802,0.8741743935590958,0.7813164792314242,0.7285068983913943,1.893336444542556,0.7548009000586684,0.9161248673412026
970,"[0.871035, 0.26026, 0.810909, 0.795667, 0.759131, 0.557323, 0.83572, 0.366089, 0.90396, 0.365442, 0.961269, 0.61441, 0.435501, 0.348813]",0.4716221070367859,640.9708572319564,"[0.571582, 0.857644]",0.2762486642222485,640.9708572319564,641.2471058961787,,0.0,0.0,"[0.242829, 0.768347]",644.6675788123764,645.3676795823486,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.4204729161976957,3.4204729161976957,0.9187066694534257,2.660284674722162,1.2510571930014918,1.17639962195584,1.3090918970482217,1.2132047120917617,0.85930279091352,0.8143382707791748,0.49215352800659323,1.2208994043176038,0.8732731828440864,0.7807843850434607,0.7277558603518156,1.8981364090279582,0.754022754800876,0.9187066694534257
971,"[0.540213, 0.283218]",0.7475760329133521,641.7184332648698,"[0.835696, 0.471637]",0.4396853718080423,641.7184332648698,642.1581186366778,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.156351],645.0267332771424,645.0471842365438,,0.0,0.0,0.0,2.868614640464557,2.868614640464557,0.9207148136048275,2.657884571052364,1.2499399681506993,1.1770495586599963,1.3131893523345086,1.2120582879357968,0.8588889959737029,0.8152540338028748,0.49179050202814095,1.2202848555976014,0.8723738283818371,0.7803800519866644,0.7270063692494965,1.90291209562928,0.7534680290256862,0.9207148136048275
972,"[0.456171, 0.690423]",0.5186029675686716,642.2370362324384,"[0.201422, 0.43818]",0.13467631360246718,642.2370362324384,642.3717125460408,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.306363],645.0471842365438,645.1864726368866,,0.0,0.0,0.0,2.6754716905029454,2.6754716905029454,0.9225201190337351,2.655150121905191,1.2488732924776953,1.177874439048286,1.3170666535478024,1.2108113143885377,0.858005365319409,0.8163368834193706,0.4917959587872033,1.2200468561846691,0.8714763244431726,0.7800632050628512,0.726676414292326,1.908079595993129,0.7526928561563182,0.9225201190337351
973,"[0.30824, 0.902826, 0.607629, 0.255951]",0.9847740376245641,643.221810270063,"[0.69375, 0.982909, 0.180939, 0.851047]",0.1265709432501591,643.221810270063,643.3483812133131,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.442493],645.1864726368866,645.6275283848111,,0.0,0.0,0.0,1.8380914235734735,1.8380914235734735,0.9234610967362425,2.652421293414024,1.2475897639139977,1.1785025088473695,1.3209097138814814,1.2097777025476681,0.8571235509665627,0.8180198860909137,0.491977768332061,1.219756203209706,0.8705827504025989,0.7792614957051298,0.7264177002309591,1.9131155154364747,0.7519192766535882,0.9234610967362425
974,"[0.909459, 0.740224, 0.741628, 0.839492, 0.553038, 0.187919]",0.788629605338972,644.010439875402,"[0.311691, 0.731955]",0.17579980082417354,644.010439875402,644.1862396762261,,0.0,0.0,"[0.678192, 0.338125]",645.3676795823486,649.279429019728,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.1814399061224776,1.1814399061224776,0.9237259620436206,2.649698068266782,1.2463088709325665,1.1795938453511352,1.3247810006481577,1.2085356309844777,0.8562435473208065,0.8195296427369526,0.4932029296413278,1.2189111991214245,0.8701415508300058,0.7784614325678556,0.7256718915038226,1.919464964098515,0.7511472856097959,0.9237259620436206
975,"[0.522727, 0.3101]",0.6944052406046222,644.7048451160066,"[0.474501, 0.209427]",0.236242320048962,644.7048451160066,644.9410874360556,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.638435],645.6275283848111,647.3474277584911,,0.0,0.0,0.0,0.6864409487554894,0.6864409487554894,0.9234825927992225,2.6469804292224057,1.2453536057877388,1.181444221427668,1.3283052495649028,1.207296107260391,0.8553798504470695,0.8208447124770777,0.4943361932721972,1.2177864654988788,0.8718289659122231,0.7776630105857347,0.7249276126407417,1.923951943718266,0.7506112198837778,0.9234825927992225
976,"[0.498023, 0.49336]",0.6244699453551482,645.3293150613617,"[0.571359, 0.365795]",0.2761506254465998,645.3293150613617,645.6054656868083,"[0.839319, 0.357785]",646.6330102499287,651.3856778510748,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0275445631203866,1.0275445631203866,0.9235892136704532,2.644314472973351,1.2467567038007226,1.183834225183672,1.3323454326156088,1.2060591235439357,0.8545034366658737,0.8212562377045856,0.4954808819629419,1.216538733464556,0.8710528327920813,0.776866224714233,0.724372935924127,1.9271501319072786,0.749842151010946,0.9235892136704532
977,"[0.610742, 0.875966]",0.9970860151136608,646.3264010764753,"[0.347497, 0.956157]",0.18881426070514157,646.3264010764753,646.5152153371805,,0.0,0.0,,0.0,0.0,"[0.917584, 0.463873, 0.714337, 0.47604]",646.7255878177849,650.6249737213142,,0.0,0.0,,0.0,0.0,0.0,0.2103724806044056,0.2103724806044056,0.922859206778881,2.641692245339632,1.2485925474771613,1.1857550086120001,1.3365854577749794,1.2048246720357023,0.8536288169763488,0.8222087843432013,0.4962167952295259,1.2156722271151192,0.870161274109592,0.7760960413647541,0.7239874955593705,1.9299095284534715,0.7493240004699288,0.922859206778881
978,"[0.316701, 0.971254, 0.687541, 0.476841]",1.3450631785114868,647.6714642549869,"[0.42784, 0.820511]",0.21841025695649469,647.6714642549869,647.8898745119434,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.219241, 0.369897]",647.8898745119434,648.4652132396847,0.0,0.0,0.0,0.9219155879580437,2.6395746264076503,1.2501841519425065,1.187917028308502,1.340578034037788,1.2036244484342014,0.852755985875146,0.8222224344872255,0.4971306489133191,1.2152029802837918,0.8692715386554922,0.7753024871302298,0.72378484254564,1.932272404473835,0.7488026759444623,0.9219155879580437
979,"[0.28255, 0.27619]",0.21059774103801399,647.8820619960248,"[0.93204, 0.665455, 0.915863, 0.820218, 0.894956, 0.22422]",0.5088418327489665,647.8898745119434,648.3987163446924,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.683564],648.3987163446924,650.724950503582,,0.0,0.0,0.007812515918544705,0.0,0.007812515918544705,0.9209818769549389,2.6386688974912156,1.2515162130128292,1.1905665199067468,1.3444120988703465,1.202472304018937,0.8518849378814022,0.8214962717242129,0.49751372422158385,1.2151197020750883,0.8684291433553347,0.7745987486595081,0.723045532185532,1.9344747480712532,0.7480378111069296,0.9209818769549389
980,"[0.785851, 0.184836]",1.9348238835839437,649.8168858796088,"[0.463183, 0.776158]",0.2318543776164444,649.8168858796088,650.0487402572252,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.498447, 0.119887]",650.0487402572252,652.3565682352742,0.0,0.0,0.0,0.9200420995294748,2.6378440079505,1.2525214274739618,1.1926254853902816,1.3469676800598573,1.2016408529446627,0.8510156675366253,0.8224562010771026,0.4981527291774431,1.215091936846391,0.8675429911682374,0.773971839770193,0.7223077306220774,1.937461237945424,0.7474397649557841,0.9200420995294748
981,"[0.918881, 0.481001, 0.186196, 0.814452, 0.602961, 0.69999]",0.9665521338741985,650.783438013483,"[0.208778, 0.666475]",0.13753356131190642,650.783438013483,650.9209715747949,,0.0,0.0,"[0.437378, 0.443008]",650.9209715747949,652.7325005620896,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.9191042380620645,2.63585501245328,1.2540390643477874,1.1949287618982076,1.348661344957599,1.2009360392905002,0.8501481694045798,0.8218935978955403,0.49867312644714945,1.213853311018821,0.866658645611491,0.7734359426232775,0.7217811308713061,1.9404194677845785,0.747318701420544,0.9191042380620645
982,"[0.798801, 0.831027, 0.988884, 0.11197, 0.377445, 0.698757]",0.35608172250391407,651.1395197359868,"[0.452583, 0.220493]",0.2277836635715787,651.1395197359868,651.3673033995584,,0.0,0.0,,0.0,0.0,"[0.713638, 0.207484]",651.3673033995584,655.2602968347248,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.9181682866994758,2.6336433692045,1.2554653963625464,1.195754878064667,1.350570336701979,1.2004644745375208,0.8492824380711739,0.8212956935804077,0.49816992595849074,1.2126172078507773,0.8657761011658581,0.7726483296470827,0.7213085435339452,1.9428855413318142,0.7467355373089292,0.9181682866994758
983,"[0.429723, 0.935314]",0.4590700157607895,651.5985897517476,"[0.380721, 0.267607]",0.20094261821626147,651.5985897517476,651.7995323699638,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.11394],651.7995323699638,651.8078466716157,,0.0,0.0,0.0,0.0,0.0,0.9172342396122942,2.6313595296035803,1.2560102508836626,1.1957158834352033,1.3525258318776194,1.1997322432883064,0.8484184681443466,0.8205662376177393,0.49774285407306673,1.2113836196434011,0.8648953523345602,0.7722352271091106,0.7206224670999345,1.9450462125859744,0.7459758877287573,0.9172342396122942
984,"[0.28048, 0.34294]",0.20793352248826566,651.8065232742358,"[0.198851, 0.304276]",0.1336714957118063,651.8065232742358,651.9401947699477,"[0.471574, 0.811459]",651.9401947699477,653.8660629566589,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.9163020909948021,2.6286853837401623,1.2570689579535483,1.19607547218315,1.3532164804067035,1.1988591184498771,0.8475562542539561,0.8198260126202467,0.4972370178392526,1.2101525387291294,0.8641958127154006,0.7723276150801619,0.7198901271943451,1.9469899191197628,0.7456358751631222,0.9163020909948021
985,"[0.101227, 0.827292, 0.398791, 0.2496]",0.39592344988697176,652.2024467241228,"[0.860472, 0.952895, 0.323822, 0.206]",0.18020951361993234,652.2024467241228,652.3826562377427,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.546617],652.3826562377427,653.3104959444788,,0.0,0.0,0.0,0.0,0.0,0.9153718350648582,2.627081631898827,1.257025484467225,1.1966958915565606,1.3535077257174417,1.198298325312726,0.8466957910516678,0.8198608599228098,0.49673220868408585,1.2089239574715365,0.8633184565603595,0.771543526130842,0.7194836231498368,1.9488183192552222,0.744954981122311,0.9153718350648582
986,"[0.363212, 0.989024, 0.643816, 0.286877]",1.1361494859877412,653.3385962101105,"[0.64854, 0.563568]",0.3124941648753523,653.3385962101105,653.6510903749859,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.921899, 0.141784]",653.6510903749859,659.365953932257,0.0,0.0,0.0,0.9144434660637781,2.6246742028615824,1.2573753726337051,1.1970962829552838,1.3541811172955163,1.1980460106047577,0.8458370732108446,0.8191265715570221,0.4962284234825807,1.2080278836081835,0.8624428800324079,0.7707610276256383,0.7192929934084282,1.950383044466414,0.7441994486870956,0.9144434660637781
987,"[0.466685, 0.617233]",0.5437987491824918,653.882394959293,"[0.522358, 0.614129]",0.2553613977311153,653.882394959293,654.1377563570242,,0.0,0.0,"[0.23272, 0.869767, 0.98598, 0.387569, 0.488466, 0.743173]",654.1377563570242,656.3282474723679,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.913516978256216,2.6226475977268295,1.257611267352271,1.1974314269861142,1.3560726810833408,1.1972507934199124,0.8449800954264365,0.8184580822191349,0.495725659122416,1.2068039445163818,0.8615690777223447,0.7701584429374004,0.7189462605837312,1.9524564973906529,0.7434454472193276,0.913516978256216
988,"[0.507518, 0.825447]",0.6506574782598746,654.5330524375529,"[0.929687, 0.794553, 0.205176, 0.232208]",0.13613764400118536,654.5330524375529,654.6691900815541,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.760801],654.6691900815541,658.6360055138523,,0.0,0.0,0.0,0.0,0.0,0.9125923659300458,2.6207314130727704,1.2582467283442578,1.1980304802219708,1.3576551298015582,1.19603900111888,0.8441248524148712,0.8177131485182846,0.49522391250387104,1.2055824830340778,0.860914346789122,0.7696061889135706,0.7182427519044563,1.9533564908992895,0.7426929720703201,0.9125923659300458
989,"[0.966839, 0.416438, 0.82578, 0.919664, 0.535579, 0.216683]",0.7331763010344639,655.2662287385874,"[0.6679, 0.976372]",0.322538741887621,655.2662287385874,655.588767480475,"[0.934368, 0.388059, 0.22951, 0.426185]",655.588767480475,656.2550127589512,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.9116696233962439,2.6180815329786626,1.2587741189986266,1.196862294033795,1.3589575956982907,1.1948296593583958,0.8432713389139462,0.8168863404813601,0.49472318053976194,1.2043634916457724,0.8600438570552604,0.7688280228984912,0.7175165206082941,1.9544347773444097,0.7419420186101884,0.9116696233962439
990,"[0.76198, 0.71927, 0.416861, 0.771562]",0.43200075686654626,655.6982294954539,"[0.617755, 0.888493]",0.29736130553321977,655.6982294954539,655.9955908009871,,0.0,0.0,,0.0,0.0,"[0.304704, 0.794518]",655.9955908009871,657.1195682932911,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.910748744988773,2.615437006177674,1.259668102473801,1.1962367644936045,1.3607150207010006,1.1941133974881484,0.8424195496827199,0.8161666758259375,0.49483512196206614,1.2031469628663323,0.8591751258865178,0.7681568885822938,0.7167917564460635,1.9553348324393476,0.7413464282450504,0.910748744988773
991,"[0.788958, 0.25485]",1.9563761161343012,657.6546056115882,"[0.17734, 0.197156]",0.12512089715424277,657.6546056115882,657.7797265087424,"[0.735711, 0.720166]",657.7797265087424,661.6677386269763,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.9098297250644655,2.612797816464074,1.2605072988489123,1.1950296638230762,1.3624076650962698,1.1929084394684832,0.8422499797049138,0.8165531990006125,0.4957985497465899,1.2019328892408365,0.8583081479592861,0.7673817554959342,0.7160684549763904,1.9561803289257464,0.7407632111886117,0.9098297250644655
992,"[0.112927, 0.983326, 0.319922, 0.609548]",0.2622207816782,657.9168263932664,"[0.243157, 0.498099]",0.15059907069479175,657.9168263932664,658.0674254639612,,0.0,0.0,"[0.865046, 0.465665, 0.106469, 0.899568, 0.710284, 0.413364]",658.0674254639612,662.311589348455,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.9089125580029085,2.610163947697477,1.261736703651294,1.1938249968232544,1.3647941072793712,1.1919472725049538,0.8421306384089712,0.8168082326091296,0.49625694175943974,1.2007212633444244,0.8574429179714239,0.7676414048283949,0.7153466117758094,1.9581718215978596,0.7400164740805586,0.9089125580029085
993,"[0.564447, 0.873252]",0.8266819392251651,658.7435083324916,"[0.19496, 0.252892]",0.1321443312880038,658.7435083324916,658.8756526637796,,0.0,0.0,,0.0,0.0,"[0.77499, 0.785472, 0.231696, 0.651835]",658.8756526637796,659.6680713795183,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.9079972382063296,2.607624453038447,1.2630407881073074,1.193908463684538,1.3669038665329392,1.190746922784405,0.8420130804429016,0.8162375329903898,0.4963100960214238,1.199512077782144,0.8565794306421476,0.7677864932454244,0.7148173228622619,1.9598665234434103,0.7398892142331621,0.9079972382063296
994,"[0.845831, 0.445307, 0.665939, 0.106906]",1.2380962408852823,659.9816045733769,"[0.56364, 0.597168]",0.2727778731503363,659.9816045733769,660.2543824465272,,0.0,0.0,,0.0,0.0,,0.0,0.0,[0.406113],660.2543824465272,660.5872652314031,,0.0,0.0,0.0,0.0,0.0,0.9070837600994822,2.605239376975679,1.2641037415450072,1.1942782401298537,1.3688993901757534,1.1896664698611867,0.8423546122722003,0.8160465827419775,0.4972239729600537,1.1984105321399374,0.8557176807119241,0.7670492714820397,0.7140981907467063,1.9615430589136282,0.7395072799634511,0.9070837600994822
995,"[0.168942, 0.674311]",0.0908080504323201,660.0724126238092,"[0.54391, 0.687468]",0.26433069075934057,660.2543824465272,660.5187131372866,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,"[0.87478, 0.118273]",660.5187131372866,665.9537804697037,0.18196982271797424,0.0,0.18196982271797424,0.9063550023734706,2.6032554953433538,1.2657157543301405,1.1944572848587676,1.370323012554789,1.188496602259068,0.8427213768634139,0.8160506467412689,0.49825062944950843,1.1972060994443194,0.8548576629423644,0.7663892106123332,0.7137690017566237,1.9633140678396699,0.7387640565665029,0.9063550023734706
